text,label
Una chica que se ha leído la sentencia del caso Arandina de arriba a abajo me ha dejado muy claro que aquí los únicos culpables son ellos y que tienen suficientes motivos para ser condenados.,0.0
"Se filtran los audios de la menor del caso Arandina: «Si se van de la lengua, incluyo cosas inventadas» LINK",0.0
Jajajajaja Greta no es tonta. LINK,0.0
"ni siquiera pedir la dimisión del fascista de 
V?x por lo dicho  respecto a la niña de 15 años vuolada por los ex de la Arandina.
Sería un detalle denunciar y pedir la dimisión del miserable en cuestión , ¿no es así, Pablete?",0.0
Buenísima explicación de la sentencia del caso Arandina LINK,0.0
"Explicant que NO ES NO, cas Arandina LINK",0.0
"Los futbolistas del arandina, Zozulya, violadores, nazis, ultras...el opio del pueblo es cada vez de mejor calidad.",0.0
"Cristina Fallarás, muy crítica con la filtración de los audios de la víctima del ‘caso Arandina’: “Quien defiende a unos violadores, defiende la violación” LINK",0.0
"Jair Bolsonaro reacciona contra Greta Thunberg y la llama ""mocosa"" LINK",0.0
Sentencia Caso Arandina: Convocan dos concentraciones en defensa de los exjugadores de la Arandina condenados LINK,0.0
"@USER A ver si es el caso de los de la arandina veo justa la condena aunque no su duración, excesiva a todas luces. Ahora hay cosas en la ley de violencia de género muy discutibles.",0.0
"La Manada del Arandina: ""El contundente mensaje que lanza la sentencia de la Arandina servirá para prevenir violaciones grupales"" 
 LINK",0.0
"@USER @USER @USER @USER @USER El hecho de admirar a un pendejazo, sin siquiera tener un hecho en fundamento o es un idiota o un bot.
Asi de estupido te lees.",0.0
"Port-au-Prince,Haiti.
Hola Greta! Cuando puedas, pásate por ahi!
Donde realmente hace falta hacer algo, no va nadie porque no hay forma de enriquecerse. 
Conclusión: el planeta os importa una puta mierda! No es más que ???
 LINK",0.0
"La activista sueca Greta Thunberg, de 16 años, ha provocado la ira de la compañía de ferrocarriles alemana Deutsche Bahn al tuitear que se había visto obligada a viajar sentada en el suelo del vagón tras su estancia en Madrid durante la Cumbre del Clima
LINK",0.0
"@USER @USER @USER @USER Lo que dices es como si dijeras que hay que ser idiota para adorar a Uribe por sobre todas las cosas, por sobre la familia, los amigos, la novia y perder la libertad de cuestionar y pensar por la fe ciega en un humano falible como cualquiera. No digo que seas tú. Admiro a Greta.",0.0
"""Nos gobierna @USER, nos regaña @USER y nos instruye la @USER"". Pues para como anda el mundo en estos tiempos, a mí me parece un plan de puta madre, oigan.",0.0
"Al Gore observa con alegría el movimiento que lidera en la calle la joven Greta Thunberg. ""Soy su mayor fan"", dice de ella. ""Es un desastre para la política climática"", opina, por el contrario, sobre Donald Trump, presidente de su país
LINK",0.0
Díganme si esto no es lo más idiota del mundo @USER ? Hi Hostel Santa Monica LINK,0.0
"@USER @USER Hay que ser muy miserable para defender a alguien que sostiene un discurso que criminaliza no solo a la comunidad trans, sino a toda la comunidad LGTBIQ+. Hay una simetría entre quienes exculpan a Lidia Falcón y quienes exculpan a los condenados por el caso de Arandina.",0.0
"@USER este hijo de re mil puta te banca a muerte pero usa sorbetes, hacé algo Greta!!1 #SaveTheWorld #SaveTheChildren LINK",0.0
"@USER Si es que Cris nos vamos a la mierda, Greta tiene razón estamos matando el planeta. Aquí hoy podría irme a la playa. A la puta playa en febrero en Galicia",0.0
"Lo peor del cambio climático es que vuelven los vídeos de la gente en la playa con la puta canción de Sunset Lover. Greta Thunberg, por favor para esto.",0.0
El coche una puta mierda a ver cuándo lo cancela Greta Thunberg de una vez,0.0
Este calor me pone más loca de lo que estoy ??,0.0
"@USER @USER Me da miedo wn, y si, y díganme lo que quieran y bla bla bla, pero puta, me da alergia el espermicida de los condones, los tampones, entonces nica lo intento sabiendo que son reutilizables... perdón Greta.",0.0
"@USER @USER @USER @USER @USER @USER YO ME PREGUNTO SER HIJO, ESPOSA, HERMANO, MADRE  PADRE O FAMILIAR DE ESTOS HIJOS DE PUTA ¿NO LES  DA VERGÜENZA? O SON TODOS LA MISMA MIERDA",0.0
"Mi perra Greta esta enferma de los riñones. Varios me recomendaron el mejor nefrologo veterinario del GBA. La lleve y el hombre me dice : A Ud.lo conozco...y detras de él esta el Diploma de Master en Agronegocios de UCEMA, con mi firma!. LINK",0.0
Víctimas bajo sospecha: el caso Arandina revela el cuestionamiento que sufren las denunciantes de violencia sexual LINK vía @USER,0.0
"Desde @USER nuestro total apoyo a la concentración del sabado 21 en Aranda, organizada por @USER.
Los culpables son los violadores no la víctima.

#Arandina
#SiNoMeMatanNoMeCreeis
#HermanaYoSiTeCreo LINK",0.0
Polémica manifestación en apoyo a los tres condenados por agresión sexual de la Arandina LINK,0.0
"?Los condenados por el Caso Arandina siguen insistiendo en su inocencia: ""No somos violadores, somos unos pardillos"". @USER nos avanza la #ÚltimaHora  #Aruseros275? LINK LINK",0.0
"#GretaThunberg | La activista de tan sólo 16 años, se ha convertido en un ícono de la juventud preocupada con el #CambioClimático LINK",0.0
"""Una mocosa como esa"": Bolsonaro carga contra Greta Thunberg por denunciar asesinato de indígenas en Brasil",0.0
"Greta Thunberg es una “mocosa”, dice el presidente de Brasil, Jair Bolsonaro LINK",0.0
"Recientemente se dijo que la joven activista tiene el Síndrome de Asperger #Internacional 
@USER LINK",0.0
"AMAN tirar abajo a Greta y re que la chabona hizo más por el medioambiente que vos criticandola pelotuda, ambos son tremendos genios LINK",0.0
Uno puede meterse con una niña de 16 años y también ser un gilipollas. #Greta #COP25Madrid #COP25,0.0
"Las televisiones mañaneras siguen dale que dale con el caso #Arandina. Un tema juzgado y sentenciado, sobre el que poco queda por añadir, solo ruido, confusión y daño a la víctima. Es tremendo el daño que están haciendo los medios a la vida española.",0.0
"Twitter, obligada a eliminar los audios de la víctima de los futbolistas de la Arandina LINK por @USER en @USER",0.0
"Caso Arandina: 38 años de cárcel para los tres acusados por agresión sexual a una menor

LINK

#LaArandina #ViolenciaMachista #NoEsNo LINK",0.0
"Según la sentencia, Carlos Cuadrado, Víctor Rodríguez y Raúl Calvo, exfutbolistas del Arandina, tendrán que cumplir un máximo de veinte años en prisión.
LINK  #DeportesPA",0.0
"#Mundial ?| La activista de tan sólo 16 años, se ha convertido en un ícono de la juventud preocupada con el cambio climático.
LINK",0.0
"#ArandaNoMeGusta
Señoros y algunas señoras echándole la culpa a la niña.
Es verdad, q hace quedando con 3 tíos, porque todo el mundo sabe q los tíos son unas bestias incontrolables incapaces de dominar sus bajos instintos depredadores sexuales.
Chicas, nunca más vayamos con tíos!",0.0
"En #LaTostá de @USER 'Los tres ‘pardillos’ del Arandina' #Opinión 
LINK",0.0
"@USER @USER Esta tiparraca difundió los audios de la niña de 15 años violada por los cerdos de la Arandina. Más miserable que eso es difícil. Sólo por eso no entiendo que la llamen de ningún programa, todos son cómplices.",0.0
"@USER @USER Que se les condene cuando sean violadores, en el caso arandina supuestamente follaron y se hicieron mamadas pero no hay ninguna prueba de ello, se inspeccionó la casa y no se encontró absolutamente nada y no hay indicios de que limpiaran algo en concreto",0.0
"Twiter obligada a eliminar los audios de la víctima, de los futbolista de Arandina por orden de la AEPD.El expediente de la (AEPD) remitió a twiter las medidas cautelares previstas en la ley y los audios han sido eliminados #justiciaparalasmujeres #Feminismo ?☮️♀️??? LINK",0.0
"Caso Arandina expuesto sin prejuicios preconcebidos. Gracias @USER
LINK
Me ha gustado mucho el apunte de supuesta paridad en los ""expertos"" psicólogos
Un saludo",0.0
La sentencia de los jugadores de la Arandina envía el terrible mensaje de que tres adultos montándose una porno con una cría de quince años es repulsivo. No sé si nuestra democracia sobrevivirá a eso,0.0
"La condena del caso Arandina me parece excesiva y que deja un sabor de boca malo ya que casi sale más “barato “ asesinarnos pero la manifestación en el pueblo es lo más repugnante de este 2019.
Sea como sea la niña tenía 15 años y es delito tener sexo mayores de edad con menores",0.0
Sentencia ARANDINA y la justicia con PERSPECTIVA DE GÉNERO ⚡️PARTE 1 LINK vía @USER. Vamos muy mal..e iremos a peor.,0.0
Supongo que los tipos que reclaman el 'día del orgullo hetero' deben de ser los mismos que se manifiestan a favor de los violadores del Arandina. Es evidente que los valores tradicionales se están perdiendo si después de violar no te puedes ir a jugar al parchís,0.0
"Hay que ser muy hijo de puta para criticar a Greta Thunberg, por mucho que pienses que detrás hay X o Y. Es una niña con Asperger, con todo lo que eso le condiciona, poniendo sobre la mesa un problema enorme que nos afecta a todos. Siendo honesta y sin mentir. Me encanta.",0.0
"A todos los que defienden a los jugadores de la arandina y que son padres, que prefieren, que violen a su hija de 15 años o que acusen a su hijo de 20.
Es que con solo decir que tiene 15 años, el resto sobra.",0.0
El padre de la víctima del caso Arandina: 'Me avergüenza el apoyo que el Ayuntamiento muestra a los que se manifiestan en favor de unos violadores' LINK vía @USER,0.0
"ME PUDRIERON Y ME PUSISERON DE MAS MAL HUMOR LOS MOSQUITOS DE MIERDA QUE HAY EN LA PIEZA.
Me voy a la cocina de mierda a tomar vino lpm",0.0
"@USER Y ya empezó con la cantaleta de ""progre"".

Esta gente ni siquiera es muy creativa para insultar: desde Laje hasta el troll con dos seguidores utilizan esa palabreja, casi tanto como ""feminazi"".",0.0
"A vos, que te burlas de las marchas y movimientos feministas,
A vos, qué pretendes llamar la atención y hacerte sentir grande llamándome feminazi,
A vos, que te conté lo que me pasó cuánto tenía 4 años,
A vos, que nunca me diste una palabra de apoyo con respecto a ese tema
+",0.0
"Me disculpo de antemano si alguien se siente insultade con mis imágenes :) y pos ajá, todes tienen derecho a su opinión (pero recuerden que la homofobia, el machismo, la transfobia etc etc NO son opiniones, son discursos de odio) okibai",0.0
"@USER Disculpe, pero no entiendo a qué viene el comentario de lo de ""feminazi""...??‍♀️",0.0
"Toda esta movida de Greta junta todo lo que más odio en el mundo, el capitalismo, padres explotando a niños, discursos de mierda que ni Pablo Coelho y gente muy gilipollas, odio a ka gente gilipollas LINK",0.0
"Necesitamos una Greta o un Revilla. No tenemos ni puta idea de vendernos. Bueno, nosotros, no, la basura política que nos ""dirige"". LINK",0.0
"Jair Bolsonaro, trató de “mocosa” a Greta Thunberg, después ella condenara el asesinato de dos indígenas en la Amazonía.
#brasil 
LINK via @USER",0.0
El PSOE de Burgos lamenta las concentraciones de apoyo a los condenados por el Caso Arandina LINK LINK,0.0
"ya está Espejo Público diciendo que la chica del caso Arandina se mandaba fotos por instagram con los jugadores que la violaron

PERO QUE LA PREGUNTA ES QUÉ COÑO HACEN UNOS “HOMBRES” LIGANDO CON UNA MENOR, BASTA DE CULPAR A LA VÍCTIMA POR TODO",0.0
"Acabo de dar una buena chapa en Instagram  sobre lo del caso Arandina.
Hacía tiempo que no me ponía así por historias y casi que lo echaba de menos.",0.0
Convocan una concentración en Aranda de Duero en contra de la sentencia del caso Arandina LINK,0.0
"Histérica, puta y majareta: los insultos que hombres españoles dedican a Greta Thunbe… LINK ➜ LINK LINK",0.0
"A los hombres de verdad nos dan asco y vergüenza tíos como los de la manada o el arandina, sin sesgos, conjeturas ni medias verdades.",0.0
38 años de cárcel para los de la Arandina LINK LINK,0.0
CASAR EX-JUGADORES ARANDINA: EL JUEZ PONENTE DEBE MARCHARSE DE BURGOS SALVO QUE SE RECONOZCA…………….. LINK LINK,0.0
"Si usas el término “feminazi” automáticamente estás descartado... wtf??? imposible usar ese término recibiendo el mínimo de educación, un niño de primaria sabe eso xd",0.0
"@USER @USER @USER @USER Cuál democracia?! La basada en golpes de estado?! 
Y qué DDHH?! Le parece que las brutales represiones y asesinatos en Ecudor representan un trato humano?! Igual que en Chile, Colombia, y Bolivia, su más reciente obra!!
Ah, pero ahí no hay violación, porque  vine de la derecha",0.0
"Miles d personas han insultado a Greta, calificándola d «histérica, puta, majareta, gilipollas, loca o niñata». Confirma q calentamiento global no es la única gran enfermedad de planeta. La irracionalidad, el machismo y el odio también lo son @USER
LINK",0.0
"Sobre el hate a Greta --&gt; hay un equilibrio perfectamente sano en el que cabemos todos entre llamar a una menor de edad ""puta"" o ""histérica"" y nombrarla Persona del Año como ha hecho la revista Time. Se llama investigar un poco quien está detrás del ""fenómeno Greta""",0.0
"@USER Ya pero no fue una violación y no son violadores. Supongo que habrá que expresarse en otros términos. Por cierto, todo este tema trata de eso, de educar en valores. Quizás algunos tengáis unos valores un tanto peculiares.",0.0
"#11Dic | Griselys Barrios, estudiante de la Universidad Centroccidental Lisandro Alvarado relata que las motivó a crear su propia versión de ""Un violador en mi camino"" la canción que se ha convertido en un himno para la lucha en contra de la violencia hacia la mujer #LaPrensaLara LINK",0.0
"El veto absoluto al aborto en #ElSalvador como violencia de Estado
El caso de 'Las 17 y más' son ejemplos de mujeres condenadas apenas de hasta 50 años de cárcel por abortos espontáneos, finalizar embarazos de riesgo o fruto de una violación
LINK",0.0
"SODA CÁUSTICA en el agua del guanaco,  no lo puedo creer !!  eso claramente es una violación sistemática de los derechos humanos por parte de una institución del estado de Chile. #RenunciaPiñera #RenunciaRozas",0.0
Los exjugadores del Arandina condenados permanecerán en libertad provisional LINK,0.0
"@USER Y dónde dice ella que los gobiernos no tienen que cambiar? Pero no es la gente la que decide a quién poner en los gobiernos? No es la gente la que vota las políticas a seguir? Otra que critica sin tener puta idea de lo que dice Greta, en fin, todo lo que nos pase es poco",0.0
"#Mundo | Es impresionante que la prensa le dé espacio a una mocosa como esa, dice Bolsonaro de Greta Thunberg

El Presidente la atacó luego que la joven publicara que pueblos indígenas de Brasil son asesinados por defender la selva de la deforestación. LINK",0.0
Bolsonaro tilda a activista Greta Thunberg de «mocosa» y ella lo asume en su cuenta Twitter LINK LINK,0.0
"Las feministas dejan de ser la estrella de la izquierda light que no tiene ni puta idea de nada.

Lo de ahora es el ecologismo light y sin propuestas de Greta Thumberg. LINK",0.0
@USER @USER Como los del arandina no? Desconocían que era menor? ??? sois unos cuñados,0.0
"Queridos jueces (no sólo los del Arandina) recordaros cariñosamente que no debéis intentar quedar bien con nadie, ni contentar a los medios, simplemente debéis IMPARTIR JUSTICIA AUNQUE SE HUNDA EL MUNDO, que no es poco.",0.0
"Muchas gracias por leer este humilde hilo. Buenas tardes y feliz fin de semana!

#Arandina #sentenciaArandina #ArandaDeDuero",0.0
"#MUNDO La activista de tan sólo 16 años, se ha convertido en un ícono de la juventud preocupada con el cambio climático
LINK",0.0
"Es patético que adultxs se ceben así contra una menor con discapacidad. Deberíais emplear mejor el tiempo, bullies. LINK vía @USER",0.0
"Justo lo que la humanidad necesita: micro plástico contaminante para hacer caca de colores. No les dará por tragar dinamita, a esos hijos de puta? Me pongo Greta perdido con estas cosas. LINK",0.0
"A Greta se la insulta de este modo por pertenecer al colectivo femenino. Jamás insultaron nunca a Bill Gates o a Zuckerberg, gente... LINK",0.0
Es normal que haya gente a la que le moleste muchísimo Greta como es normal que haya gilipollas.,0.0
"El presidente de #Brasil calificó a la activista sueca de cambio climático Greta Thunberg como una ""mocosa"" después de que condenó la violencia contra los indígenas que fueron asesinados en la #Amazonía LINK",0.0
"#Noticias La activista acusó el miércoles a los lí­deres empresariales y políticos de engañar a la población al mantener negociaciones que no llevan a acciones reales 

LINK",0.0
"Hola twitter.
Alguien puede pasarme el articulo de @USER sobre la sentencia de los jugadores de la #arandina en imagenes??
Gracias majos!!",0.0
"Pocas cosas me han dado más asco en la vuda que los subnormales que están defendiendo a los del Arandina acusando a la chavala de ""zorra"", ""puta"" y demás mierdas.",0.0
"INTERNACIONALES | Sin dudas Greta Thunbergo se lo tomó con humor. Mirá ?
LINK",0.0
"#Sociedad
Fiscalía ya tiene los nombres de quienes difundieron los audios de la víctima de los jugadores de la Arandina

? @USER envía certificados digitales de la difusión a través de @USER de mensajes de la niña de 15 años víctima de violación
LINK",0.0
Se lo hizo a Trump y salió más lista que los hombres del poder luego de que @USER la llamo en forma despectiva mocosa  @USER escribió en su bio de twitter la palabra #mocosa ??,0.0
"Más de 200 personas acudieron este domingo a la concentración convocada a través d las redes sociales en La Bóveda de Toro para mostrar el respaldo a los condenados del Caso Arandina, entre los que se encuentra el zamorano Raúl Calvo, natural de esta localidad zamorana LINK",0.0
"@USER @USER Una condena se apoya entre otras cosas en informes médicos y de una evaluación psicología tanto de la víctima como del agresor. El caso arandina eran varios agresores al mismo tiempo, eso ya es un agravante, retuvieron a la víctima, otro agravante y así suman más años",0.0
"Algo bueno es la concienciación por el cambio climático, pero, por un lado seguimos dándole cuartel a la gente popular, como es Greta, antes que a los que verdaderamente luchan por ello como es Shosu Yoshida, que me la juego a decir que no teneis ni puta idea de quien es.",0.0
La doctrina tras el caso de la Manada que se aplica al caso Arandina: intimidación ambiental y condena por cooperación en cada delito de agresión LINK via @USER,0.0
"Caso Arandina, si los audios y demás pruebas determinan que no hubo violación pues habrá que retirar la condena por ello.
Pero por sexo con una menor eso no se les pueden quitar ni un solo dia.
Que paguen por lo que tienen que pagar.",0.0
"Unidas Podemos denuncia a Alfonso Ussía y a un policía por la difusión de audios del 'caso Arandina' LINK El único que se ha preocupado por una niña violada, los demás sin complicarse, y de la derecha...mejor enjaularla
Una poquita de humanidad con una niña.",0.0
"Dice uno de los violadores del Arandina que si esto pasa hace quince años no habría pasado nada y estaría en su casa. Hace quince años, su víctima estaba naciendo o a punto de nacer. ¡Buena elección para la metáfora! LINK",0.0
Medio millar de feministas se desplazan hasta Aranda de Duero para mostrar su apoyo a la víctima de la Arandina LINK,0.0
"""Greta Gerwig reconstruye la novela mezclando recuerdos con el presente de uja forma tan loca como sorprendente dando a la película un frescor inusual en este tipo de historias""
.
Crítica por @USER 
.
#Mujercitas 25 de diciembre en cines
LINK",0.0
¡POLÉMICO! El comentario de Bolsonaro sobre Greta Thunberg: Impresionante que la prensa le dé espacio a una mocosa como ella LINK LINK,0.0
"Histérica, marioneta y niñata: los insultos que los hombres españoles dedican a Greta Thunberg LINK vía @USER LINK",0.0
El mundo se ha vuelto GILIPOLLAS.  LINK vía @USER,0.0
'Impresionante que prensa dé espacio a una mocosa como esa': Bolsonaro ataca a Greta Thunberg LINK vía @USER,0.0
"Greta no es ni histérica mi majareta, es solo un títere  LINK",0.0
LINK #Arandina,0.0
"Histérica, puta y majareta: los insultos que los hombres españoles dedican a Greta Thunberg LINK",0.0
"@USER Creo que el algoritmo, si pobres en un tuit ""Greta es una tía de puta madre"" lo cuenta como insulto.",0.0
Bolsonaro le dio con todo a Greta y la calificó como una Mocosa LINK,0.0
Decid de Greta Thunberg lo que queráis pero reconoced que cuando se pone frases de Donald Trump de bio es una puta ídola,0.0
"Lo que es una j*** barbaridad es este tweet. No, no se condena igual a las chavalas, porque las chavalas son las víctimas. Se condena igual a los agresores que son quienes cometen el delito. Y es el mismo delito, sea en un piso o en un portal.#Arandina LINK",0.0
La Audiencia Provincial de Burgos decide hoy si los tres exjugadores de la Arandina ingresan en prisión LINK LINK,0.0
#YUCATÁN |  Sentenciado a 16 años de prisión por violación en la localidad de Cenotillo ? LINK LINK,0.0
@USER Soys una puta mafia!,0.0
"@USER En Alemania dicen:
""Si en una mesa hay 10 personas y permites que se siente un Nazi ahora hay 11 Nazis""
No los considero a todos violadores, solo a los que les apoyan.",0.0
"@USER En su mayoría dictaduras buscando el socialismo o el comunismo. 
Genocidios
Torturas 
Violaciones 
Humillaciones 
Mutilaciones
Desaparecidos
Saque usted sus propias conclusiones LINK",0.0
"@USER Sabes contar? Pues no cuentes conmigo como español que cree en TU puta democracia de Mierda. ni soy de bildu,  ni del pnv,  ni de erc,  ni del psoe,  y créeme que esos son más demócratas que vuestros aliados fascistas de VOX y corruptos de pp.",0.0
"@USER Intervienen una comunidad por una vieja deuda que dejaron ellos, en lugar de intervenir a los enemigos de España. En vez de La cómica venganza de Don Mendo, esta es la patética y ridícula venganza de Don Pedro.",0.0
Veamos si los fascistas que utilizan estos mecanismo contra los pueblos dignos y soberanos aceptan las recomendaciones. #Cuba CIDH pide una investigación internacional por violaciones de derechos humanos en Bolivia y emite 16 recomendaciones - RT LINK,0.0
@USER Hijo de la gran puta @USER,0.0
"@USER ¿Cómo es posible que los políticos con más talento y audacia en sus cavilaciones no sean los líderes de sus respectivos partidos?Es una pregunta estupida,lo sé.
A ti te sobra talento y audacia.Tú deberías ser la líder de tu partido.Este país te necesita.Saludos!",0.0
@USER Hijos d puta!!! Os amoooo!!!! LINK,0.0
La Fuerza Civil de Nuevo León investiga el video donde 6 jóvenes detenidos interpretaron el performance #UnVioladorEnTuCamimo; se perfila que fueron obligados. LINK LINK,0.0
"En plena era digital, los riesgos legales para una persona que descubre alguna vulnerabilidad, falla o violación a la seguridad de los datos y quiere divulgarla son muy altos. Proponemos acciones para lograr rutas de divulgación responsables ---&gt; LINK LINK",0.0
Van a pagar LINK,0.0
@USER viendo arder otra vez Barcelona. Esto del diálogo parece que funciona de puta madre,0.0
"@USER Hoy en el Parlamento hemos asistido, al lamentable espectáculo, de ver a los bastardos hijos de puta, insultando a la representante EH Bildu.",0.0
"@USER @USER Rocío eres genial caña a los millonarios progre, que ellos como viven de puta madre quieren que los pobres vivan mendigando, como en cualquier Estado comunista",0.0
"@USER La llave del gobierno estuvo en vuestras manos y no hicisteis nada, la dejasteis caer porque no tenéis ni puta idea de ha dónde vais, paso vuestro tren",0.0
"@USER @USER Eso no es grosero e impresentable
Eso es de hijo puta asqueroso mandril retrasado 
Usted no puede decirlo yo si
Me caguen su puta madre
Insisto
Yo si puedo decirlo
Hijo mierda",0.0
"Performance de LasTesis ""Un violador en tu camino"" llegó al parlamento y calles de Turquía ? ? ? LINK",0.0
yo yendo a la cocina por cuarta vez a ver si hay algo para comer que me convenza LINK,0.0
Asomándome a la cocina cuando huelo que mi madre está haciendo algo rico LINK,0.0
"@USER @USER Esto es la política en España, este es el mísero nivel de los políticos, este es el reflejo de una sociedad estúpida que los políticos estúpidos nos trata como a ellos",0.0
"Todavía me acuerdo cómo nuestro actual presidente mando a una mina ""a la cocina"" por Twitter; funny times",0.0
Casi del tirón es que me desperté a las 3 y me puse a fregar platos,0.0
Alguna receta rica de galletas para glasear ? Y cómo mierda se hace todo eso ? ?‍♀️ no le pego a la cocina pero quiero hacer unas,0.0
"Pues el día que nos reclamaron del cambio de habitación atando cabos se llegó a la conclusión (y porque preguntaron a las monjitas) de que no fuimos nosotras, fueron unas chicas que a las 10pm pasaron a la cocina ellas eran chicas que estaban ahí porque querían ser monjas",0.0
"@USER tu hijo de 12 años te preguntará donde está Baltasar en la patética felicitación de Navidad de vuestro ""partido""? Que será lo próximo adorar a Papá Noel porque es más blanquito? Por cierto el tractor bien? Tiene buen ronrroneo? Vaya Zasca de la Otero eh! ???",0.0
@USER A ver si es verdad y os extinguis de una puta vez.,0.0
Mi madre me obliga a fregar porque tiene la uña rota JAJAJAJA nunca había oído una excusa tan mala,0.0
"Informe ONU reporta graves violaciones de DD.HH. y Gobierno pide “validar fuentes”
LINK LINK",0.0
"@USER No sóis mayoría, pronto vamos a salir TODOS a la calle y verás que sois una puta MINORÍA de sin vergüenzas.",0.0
"Mi madre siempre cuando va a fregar/ducharse utiliza ese agua fría que todos dejamos correr/tiramos para llenar cubos, bien para fregar o regar el patio, su florecillas o para el perro del vecino. Pero esto lo hizo SIEMPRE.",0.0
"Ya tengo mi primer calendario 2020. 
Derechito a la cocina. LINK",0.0
"""Tenemos 30 casos sin respuestas en el ámbito del Ministerio Publico y Tribunales. Son casos de violaciones del derecho a la salud, donde hay 8 menores de edad, 3 de ellos fallecidos sin que se haya iniciado un investigación"" LINK",0.0
Encontraron a una nena de 8 años violada en un basural LINK,0.0
"@USER Es patética su actitud, señora. Usted la lía cada vez que habla y lleva a su partido a fundirse con VOX. Va usted a ser una de las principales culpables de que VOX fagocite al PP.",0.0
"@USER @USER claro, es que cuando tú gobernabas la sanidad andaluza funcionaba de puta madre, ¿no? ¿Es eso lo que sugieres?",0.0
"@USER Inés, entiende ya que tu partido tiene el mismo poder que una puta mierda , lo que digas o hagas no vale de nada, nadie se toma enserio tu partido, nunca vais a volver donde estabais",0.0
"@USER Si tú duermes mal, el 95% de los Españoles que no llegamos a mitad de mes dormiremos de Puta Madre.",0.0
"@USER HIJO PUTA. TERRORISTAS!!!.SÁNCHEZ NO TIENE NI PALABRA, NI VERGÜENZA!!!.",0.0
General Mario Rozas confirma “responsabilidad de carabineros” en denuncias de violaciones a los DD.HH. ➡ LINK LINK,0.0
"#Internacional | @USER solicitó una investigación internacional sobre las violaciones ocurridas durante las recientes protestas en #Bolivia que derivaron en la muerte de 35 personas:

LINK",0.0
Legisladoras turcas protestan entonando tema de chilenas Las Tesis contra la violación LINK vía @USER,0.0
"Me tienen que dar trabajo, acá no hay otra, la culpa no es mía, eso de acá a Japón. Yo quiero un trabajo bien pago en buenas condiciones, exijo un trabajo bien pago acorde a mi categoría. Soy Jorge Porcel hijo, no voy a fregar pisos.",0.0
@USER @USER @USER Leyendo estas cosas y viendo la bajada d Pantalones tan brutal del monchito dan ganas de coger bártulos y irse a vivir a Euskadi... la Puta madre.. normal q luego tengan el per capitat q tienen...,0.0
Desde el escándalo de Sanjuana Martínez y @USER hasta @USER y su revelación sobre una presunta violación que sufrió en los años 50. Así le fue al sector cultural del país durante este 2019 LINK,0.0
"@USER @USER Recuerdo que algunos hijos de puta les acusaron de terrorismo y tenencia de explosivos.
Otros (GCivil y Fiscalía) les detuvieron con violencia, amenazaron, maltrataron y encarcelaron.
?? Es maravillosa
?? #ShitState LINK",0.0
@USER Pónganse a trabajar de una puta vez y dejen de jugar al y tu más. Trabajen por el país o váyanse a casa,0.0
Y en qué momento el @USER quitará el Premio Nacional al violador Pablo Neruda?? LINK,0.0
@USER Inés así me gusta. Cargándote lo poco que queda de tu partido. De verdad no se quien esta detrás de todo esto pero de política no tiene NI PUTA IDEA.,0.0
"Violación no es (solo) lo que pensabas: la sociedad no quiere comprender que muchas violaciones son cometidas por hombres conocidos y en escenarios donde quizá parte de la interacción fue consensuada
 LINK LINK",0.0
"Que quede claro, a la diputada @USER le parecen las violaciones a los ddhh una tontera. Espero diputada se lo diga de frente a todas las víctimas y sus familias! #Miserable #PineraDictador LINK",0.0
"@USER Es una puta vergüenza, que se vaya de rositas, y la familia igual. Esto, sólo pasa en nuestro país ??????",0.0
"@USER Inés del alma mía, como no pongas otra música no tendrás más salidas que integrarte en el PP o irte a tu casa de una puta vez. Yo prefiero la segunda opción y perderte de vista.",0.0
@USER @USER Qué puta vergüenza de tweet. Hay que tenerlos muy muy gordos,0.0
@USER Déjese de idioteces y vea la película que ha demostrado no tener ni puta idea de lo que va.,0.0
"@USER Yo sabía a quien votaba y votaba #PorUnaCoalicionProgresista que nos haga avanzar, que supere bloqueos y que se preocupe de los problemas de las personas con ganas e ilusión . 
Por favor, no insista con su patética proclama por su propio bien.",0.0
@USER a Almeida si le vas a perdonar esta PUTA MIERDA de disfraces? LINK,0.0
"Hara algo bien rago? Ademas de ser un actor de re mierda, puede ser violador, el es de esas personas que no tienen sentido que existan en el mundo. LINK",0.0
@USER @USER Cuando el socialismo se apodera de las instituciones el buenísimo jode la concordia y los malos tienen ventaja. Manta de hostias y todos a la puta calle.,0.0
"""Buscaremos justicia"": parlamentarios reaccionan al devastador informe de la ONU sobre violaciones a los derechos humanos LINK LINK",0.0
"#Noticias Asesor del presidente de EE.UU. dijo que ejercerán más presión contra esos regímenes, debido a las violaciones de derechos humanos.

LINK",0.0
Un menor fue arrestado en julio por una violación a una discapacitada LINK vía @USER,0.0
@USER La única cursi es la PUTA españa.,0.0
"@USER A ver Inés, que no te enteras.
Lo de la inmunidad de Junqueras fué una auténtica chapuza.
Ahora es cuando se defiende al Estado.
Quítate de una puta vez la venda de los ojos.
Que se excarcele a Junqueras para recoger el acta es defender al Estado. Si no, otro ridiculo más.",0.0
#Chile mantiene su preocupación por violaciones de #DDHH en #Venezuela -* LINK,0.0
"sabe que estoy sola en casa y no soy amante a la cocina, lo amo. LINK",0.0
